secondarykey,Index Value
2001.0,185196
2001.0,185444
2001.0,185601
2001.0,185651
2001.0,185785
2001.0,186123
2001.0,185075
2001.0,183303
2001.0,183112
2001.0,183007
2001.0,179838
2001.0,180199
2001.0,180557
2001.0,180610
2001.0,180665
2001.0,180842
2001.0,181081
2001.0,181366
2001.0,181554
2001.0,181689
2001.0,181917
2001.0,182149
2001.0,182272
2001.0,182598
2001.0,182774
2001.0,186246
2001.0,402966
2001.0,195847
2001.0,196453
2001.0,207734
2001.0,207788
2001.0,207917
2001.0,208109
2001.0,208162
2001.0,208332
2001.0,207659
2001.0,208386
2001.0,208931
2001.0,209006
2001.0,209251
2001.0,209379
2001.0,209509
2001.0,209578
2001.0,208748
2001.0,209633
2001.0,207594
2001.0,207475
2001.0,205646
2001.0,206020
2001.0,206143
2001.0,206304
2001.0,206359
2001.0,206434
2001.0,207529
2001.0,206563
2001.0,206927
2001.0,206996
2001.0,207116
2001.0,207219
2001.0,207286
2001.0,207339
2001.0,206669
2001.0,209949
2001.0,210228
2001.0,396027
2001.0,401261
2001.0,401363
2001.0,401492
2001.0,401546
2001.0,401601
2001.0,401681
2001.0,401059
2001.0,401736
2001.0,402039
2001.0,402171
2001.0,402300
2001.0,402356
2001.0,402561
2001.0,402613
2001.0,401841
2001.0,400881
2001.0,400773
2001.0,400587
2001.0,396148
2001.0,396252
2001.0,397982
2001.0,398183
2001.0,398582
2001.0,398771
2001.0,399088
2001.0,399142
2001.0,399359
2001.0,399559
2001.0,399684
2001.0,399811
2001.0,399862
2001.0,400080
2001.0,400415
2001.0,205449
2001.0,196197
2001.0,205384
2001.0,205254
2001.0,200243
2001.0,200368
2001.0,200422
2001.0,200548
2001.0,200751
2001.0,200929
2001.0,200000
2001.0,200982
2001.0,201231
2001.0,201373
2001.0,201549
2001.0,201604
2001.0,201669
2001.0,201785
2001.0,201105
2001.0,202171
2001.0,199877
2001.0,199378
2001.0,196624
2001.0,196672
2001.0,196862
2001.0,196984
2001.0,197152
2001.0,197342
2001.0,199553
2001.0,197532
2001.0,198041
2001.0,198279
2001.0,198482
2001.0,198728
2001.0,198904
2001.0,199173
2001.0,197654
2001.0,202222
2001.0,202500
2001.0,202555
2001.0,204296
2001.0,204409
2001.0,204474
2001.0,204539
2001.0,204604
2001.0,204669
2001.0,204231
2001.0,204734
2001.0,204864
2001.0,204929
2001.0,204994
2001.0,205059
2001.0,205124
2001.0,205189
2001.0,204799
2001.0,204166
2001.0,204101
2001.0,204036
2001.0,202748
2001.0,202803
2001.0,203015
2001.0,203218
2001.0,203283
2001.0,203348
2001.0,203413
2001.0,203516
2001.0,203581
2001.0,203646
2001.0,203711
2001.0,203776
2001.0,203841
2001.0,203906
2001.0,203971
2001.0,205319
2001.0,816605
2001.0,475821
2001.0,475905
2001.0,550564
2001.0,550608
2001.0,550663
2001.0,550712
2001.0,550756
2001.0,550801
2001.0,550518
2001.0,550846
2001.0,550947
2001.0,550991
2001.0,551033
2001.0,551076
2001.0,551134
2001.0,551190
2001.0,550902
2001.0,551239
2001.0,550469
2001.0,550362
2001.0,549733
2001.0,549780
2001.0,549823
2001.0,549865
2001.0,549931
2001.0,549973
2001.0,550417
2001.0,550018
2001.0,550103
2001.0,550148
2001.0,550191
2001.0,550233
2001.0,550277
2001.0,550319
2001.0,550061
2001.0,549684
2001.0,551290
2001.0,551377
2001.0,552251
2001.0,552293
2001.0,552336
2001.0,552392
2001.0,552434
2001.0,552477
2001.0,552205
2001.0,552520
2001.0,552610
2001.0,552656
2001.0,552713
2001.0,552759
2001.0,552801
2001.0,552843
2001.0,552562
2001.0,551333
2001.0,552163
2001.0,552070
2001.0,551419
2001.0,551464
2001.0,551511
2001.0,551560
2001.0,551609
2001.0,551652
2001.0,552114
2001.0,551698
2001.0,551796
2001.0,551838
2001.0,551882
2001.0,551924
2001.0,551967
2001.0,552013
2001.0,551747
2001.0,549641
2001.0,549590
2001.0,549548
2001.0,547203
2001.0,547246
2001.0,547302
2001.0,547347
2001.0,547389
2001.0,547435
2001.0,547161
2001.0,547493
2001.0,547577
2001.0,547619
2001.0,547672
2001.0,547732
2001.0,547775
2001.0,547817
2001.0,547535
2001.0,547866
2001.0,547099
2001.0,546993
2001.0,546311
2001.0,546356
2001.0,546400
2001.0,546465
2001.0,546521
2001.0,546564
2001.0,547040
2001.0,546619
2001.0,546705
2001.0,546768
2001.0,546814
2001.0,546856
2001.0,546903
2001.0,546945
2001.0,546662
2001.0,547911
2001.0,547953
2001.0,547995
2001.0,548916
2001.0,548959
2001.0,549002
2001.0,549048
2001.0,549090
2001.0,549132
2001.0,548874
2001.0,549175
2001.0,549260
2001.0,549302
2001.0,549351
2001.0,549417
2001.0,549461
2001.0,549503
2001.0,549217
2001.0,548825
2001.0,548780
2001.0,548731
2001.0,548042
2001.0,548091
2001.0,548135
2001.0,548183
2001.0,548225
2001.0,548276
2001.0,548319
2001.0,548365
2001.0,548420
2001.0,548462
2001.0,548505
2001.0,548547
2001.0,548595
2001.0,548644
2001.0,548686
2001.0,552892
2001.0,552935
2001.0,552977
2001.0,553023
2001.0,557419
2001.0,557486
2001.0,557545
2001.0,557593
2001.0,557645
2001.0,557688
2001.0,557370
2001.0,557750
2001.0,557838
2001.0,557883
2001.0,557932
2001.0,557981
2001.0,558027
2001.0,558071
2001.0,557792
2001.0,558119
2001.0,557326
2001.0,557233
2001.0,556595
2001.0,556641
2001.0,556685
2001.0,556729
2001.0,556772
2001.0,556815
2001.0,557279
2001.0,556857
2001.0,556965
2001.0,557007
2001.0,557050
2001.0,557092
2001.0,557143
2001.0,557191
2001.0,556918
2001.0,558168
2001.0,558211
2001.0,558278
2001.0,559251
2001.0,559298
2001.0,559347
2001.0,559389
2001.0,559437
2001.0,559503
2001.0,559205
2001.0,559549
2001.0,559640
2001.0,559683
2001.0,559725
2001.0,559774
2001.0,559826
2001.0,559874
2001.0,559597
2001.0,559146
2001.0,559104
2001.0,559039
2001.0,558334
2001.0,558380
2001.0,558429
2001.0,558480
2001.0,558523
2001.0,558566
2001.0,558609
2001.0,558668
2001.0,558711
2001.0,558763
2001.0,558806
2001.0,558852
2001.0,558911
2001.0,558954
2001.0,558996
2001.0,556553
2001.0,546263
2001.0,556491
2001.0,556396
2001.0,553923
2001.0,553965
2001.0,554014
2001.0,554076
2001.0,554122
2001.0,554164
2001.0,553880
2001.0,554215
2001.0,554306
2001.0,554352
2001.0,554394
2001.0,554453
2001.0,554495
2001.0,554540
2001.0,554258
2001.0,554589
2001.0,553837
2001.0,553744
2001.0,553067
2001.0,553119
2001.0,553161
2001.0,553203
2001.0,553245
2001.0,553288
2001.0,553789
2001.0,553355
2001.0,553446
2001.0,553508
2001.0,553565
2001.0,553610
2001.0,553653
2001.0,553695
2001.0,553398
2001.0,554636
2001.0,554678
2001.0,554733
2001.0,555678
2001.0,555727
2001.0,555774
2001.0,555823
2001.0,555869
2001.0,555921
2001.0,555633
2001.0,555964
2001.0,556066
2001.0,556125
2001.0,556179
2001.0,556230
2001.0,556279
2001.0,556338
2001.0,556008
2001.0,555584
2001.0,555541
2001.0,555492
2001.0,554781
2001.0,554824
2001.0,554871
2001.0,554913
2001.0,554961
2001.0,555004
2001.0,555059
2001.0,555105
2001.0,555148
2001.0,555192
2001.0,555241
2001.0,555290
2001.0,555332
2001.0,555380
2001.0,555426
2001.0,556444
2001.0,546221
2001.0,546163
2001.0,546108
2001.0,536480
2001.0,536523
2001.0,536564
2001.0,536609
2001.0,536652
2001.0,536700
2001.0,536439
2001.0,536745
2001.0,536834
2001.0,536882
2001.0,536930
2001.0,536978
2001.0,537026
2001.0,537073
2001.0,536793
2001.0,537119
2001.0,536375
2001.0,536262
2001.0,535617
2001.0,535661
2001.0,535702
2001.0,535744
2001.0,535785
2001.0,535849
2001.0,536316
2001.0,535890
2001.0,535992
2001.0,536034
2001.0,536079
2001.0,536127
2001.0,536172
2001.0,536214
2001.0,535933
2001.0,537160
2001.0,537205
2001.0,537260
2001.0,538332
2001.0,538377
2001.0,538425
2001.0,538466
2001.0,538509
2001.0,538552
2001.0,538268
2001.0,538594
2001.0,538690
2001.0,538737
2001.0,538779
2001.0,538843
2001.0,538891
2001.0,538939
2001.0,538636
2001.0,538205
2001.0,538159
2001.0,538118
2001.0,537302
2001.0,537346
2001.0,537404
2001.0,537451
2001.0,537492
2001.0,537557
2001.0,537603
2001.0,537658
2001.0,537699
2001.0,537807
2001.0,537854
2001.0,537901
2001.0,537958
2001.0,538009
2001.0,538072
2001.0,535562
2001.0,538998
2001.0,535514
2001.0,535424
2001.0,532982
2001.0,533023
2001.0,533085
2001.0,533130
2001.0,533172
2001.0,533219
2001.0,532940
2001.0,533260
2001.0,533358
2001.0,533421
2001.0,533465
2001.0,533513
2001.0,533554
2001.0,533599
2001.0,533316
2001.0,533644
2001.0,532894
2001.0,532798
2001.0,532148
2001.0,532190
2001.0,532238
2001.0,532279
2001.0,532324
2001.0,532388
2001.0,532840
2001.0,532433
2001.0,532526
2001.0,532574
2001.0,532615
2001.0,532662
2001.0,532710
2001.0,532753
2001.0,532478
2001.0,533689
2001.0,533737
2001.0,533779
2001.0,534705
2001.0,534753
2001.0,534794
2001.0,534840
2001.0,534903
2001.0,534968
2001.0,534663
2001.0,535010
2001.0,535099
2001.0,535147
2001.0,535209
2001.0,535264
2001.0,535305
2001.0,535365
2001.0,535058
2001.0,534619
2001.0,534560
2001.0,534515
2001.0,533824
2001.0,533871
2001.0,533913
2001.0,533961
2001.0,534009
2001.0,534055
2001.0,534097
2001.0,534140
2001.0,534182
2001.0,534223
2001.0,534269
2001.0,534310
2001.0,534357
2001.0,534416
2001.0,534474
2001.0,535472
2001.0,559918
2001.0,539046
2001.0,539145
2001.0,543689
2001.0,543744
2001.0,543792
2001.0,543840
2001.0,543888
2001.0,543943
2001.0,543641
2001.0,543992
2001.0,544095
2001.0,544158
2001.0,544216
2001.0,544259
2001.0,544301
2001.0,544345
2001.0,544038
2001.0,544387
2001.0,543593
2001.0,543486
2001.0,542800
2001.0,542847
2001.0,542889
2001.0,542938
2001.0,542980
2001.0,543023
2001.0,543532
2001.0,543071
2001.0,543192
2001.0,543238
2001.0,543287
2001.0,543346
2001.0,543394
2001.0,543437
2001.0,543127
2001.0,544429
2001.0,544478
2001.0,544524
2001.0,545440
2001.0,545483
2001.0,545525
2001.0,545575
2001.0,545622
2001.0,545674
2001.0,545392
2001.0,545717
2001.0,545808
2001.0,545868
2001.0,545910
2001.0,545955
2001.0,546002
2001.0,546046
2001.0,545762
2001.0,545350
2001.0,545302
2001.0,545259
2001.0,544566
2001.0,544609
2001.0,544669
2001.0,544715
2001.0,544758
2001.0,544806
2001.0,544852
2001.0,544897
2001.0,544939
2001.0,544984
2001.0,545028
2001.0,545076
2001.0,545124
2001.0,545167
2001.0,545215
2001.0,542752
2001.0,539091
2001.0,542694
2001.0,542605
2001.0,540082
2001.0,540123
2001.0,540170
2001.0,540213
2001.0,540256
2001.0,540310
2001.0,540034
2001.0,540351
2001.0,540448
2001.0,540496
2001.0,540539
2001.0,540587
2001.0,540629
2001.0,540694
2001.0,540406
2001.0,540738
2001.0,539988
2001.0,539882
2001.0,539189
2001.0,539232
2001.0,539278
2001.0,539325
2001.0,539366
2001.0,539430
2001.0,539941
2001.0,539495
2001.0,539607
2001.0,539650
2001.0,539697
2001.0,539745
2001.0,539793
2001.0,539841
2001.0,539542
2001.0,540795
2001.0,540840
2001.0,540882
2001.0,541906
2001.0,541949
2001.0,542015
2001.0,542058
2001.0,542106
2001.0,542161
2001.0,541859
2001.0,542204
2001.0,542311
2001.0,542368
2001.0,542416
2001.0,542465
2001.0,542513
2001.0,542556
2001.0,542265
2001.0,541814
2001.0,541748
2001.0,541693
2001.0,540925
2001.0,540967
2001.0,541015
2001.0,541063
2001.0,541111
2001.0,541162
2001.0,541205
2001.0,541253
2001.0,541299
2001.0,541342
2001.0,541401
2001.0,541467
2001.0,541526
2001.0,541571
2001.0,541627
2001.0,542648
2001.0,532104
2001.0,559967
2001.0,560083
2001.0,579122
2001.0,579166
2001.0,579224
2001.0,579269
2001.0,579312
2001.0,579354
2001.0,579076
2001.0,579396
2001.0,579483
2001.0,579527
2001.0,579576
2001.0,579624
2001.0,579667
2001.0,579709
2001.0,579439
2001.0,579756
2001.0,579027
2001.0,578936
2001.0,578232
2001.0,578274
2001.0,578319
2001.0,578368
2001.0,578423
2001.0,578472
2001.0,578984
2001.0,578515
2001.0,578628
2001.0,578694
2001.0,578736
2001.0,578784
2001.0,578827
2001.0,578887
2001.0,578580
2001.0,578174
2001.0,579799
2001.0,579902
2001.0,580855
2001.0,580904
2001.0,580950
2001.0,581008
2001.0,581074
2001.0,581117
2001.0,580791
2001.0,581183
2001.0,581271
2001.0,581313
2001.0,581378
2001.0,581423
2001.0,581471
2001.0,581520
2001.0,581229
2001.0,579854
2001.0,580739
2001.0,580626
2001.0,579950
2001.0,580006
2001.0,580053
2001.0,580105
2001.0,580153
2001.0,580196
2001.0,580674
2001.0,580240
2001.0,580342
2001.0,580387
2001.0,580436
2001.0,580483
2001.0,580541
2001.0,580584
2001.0,580286
2001.0,578127
2001.0,578084
2001.0,578042
2001.0,575502
2001.0,575562
2001.0,575628
2001.0,575693
2001.0,575758
2001.0,575800
2001.0,575438
2001.0,575847
2001.0,575947
2001.0,575992
2001.0,576041
2001.0,576083
2001.0,576126
2001.0,576170
2001.0,575903
2001.0,576222
2001.0,575392
2001.0,575291
2001.0,574594
2001.0,574659
2001.0,574701
2001.0,574743
2001.0,574787
2001.0,574829
2001.0,575349
2001.0,574878
2001.0,574999
2001.0,575058
2001.0,575104
2001.0,575160
2001.0,575202
2001.0,575247
2001.0,574943
2001.0,576265
2001.0,576314
2001.0,576363
2001.0,577305
2001.0,577354
2001.0,577403
2001.0,577469
2001.0,577521
2001.0,577588
2001.0,577263
2001.0,577631
2001.0,577723
2001.0,577771
2001.0,577836
2001.0,577879
2001.0,577941
2001.0,577983
2001.0,577674
2001.0,577221
2001.0,577178
2001.0,577129
2001.0,576406
2001.0,576454
2001.0,576496
2001.0,576538
2001.0,576581
2001.0,576624
2001.0,576673
2001.0,576730
2001.0,576788
2001.0,576843
2001.0,576886
2001.0,576935
2001.0,576977
2001.0,577019
2001.0,577068
2001.0,581563
2001.0,581623
2001.0,581668
2001.0,581725
2001.0,586118
2001.0,586161
2001.0,586210
2001.0,586259
2001.0,586301
2001.0,586349
2001.0,586062
2001.0,586398
2001.0,586488
2001.0,586535
2001.0,586577
2001.0,586619
2001.0,586661
2001.0,586705
2001.0,586440
2001.0,586754
2001.0,586014
2001.0,585898
2001.0,585235
2001.0,585290
2001.0,585338
2001.0,585383
2001.0,585448
2001.0,585493
2001.0,585949
2001.0,585538
2001.0,585626
2001.0,585674
2001.0,585716
2001.0,585760
2001.0,585809
2001.0,585855
2001.0,585584
2001.0,586796
2001.0,586842
2001.0,586885
2001.0,587862
2001.0,587911
2001.0,587953
2001.0,587998
2001.0,588061
2001.0,588103
2001.0,587814
2001.0,588160
2001.0,588259
2001.0,588305
2001.0,588347
2001.0,588396
2001.0,588452
2001.0,588517
2001.0,588215
2001.0,587749
2001.0,587700
2001.0,587648
2001.0,586929
2001.0,586971
2001.0,587014
2001.0,587062
2001.0,587110
2001.0,587155
2001.0,587201
2001.0,587266
2001.0,587312
2001.0,587374
2001.0,587417
2001.0,587468
2001.0,587510
2001.0,587559
2001.0,587601
2001.0,585191
2001.0,574535
2001.0,585143
2001.0,585027
2001.0,582640
2001.0,582688
2001.0,582731
2001.0,582774
2001.0,582833
2001.0,582879
2001.0,582597
2001.0,582922
2001.0,583023
2001.0,583071
2001.0,583117
2001.0,583160
2001.0,583202
2001.0,583248
2001.0,582978
2001.0,583291
2001.0,582554
2001.0,582446
2001.0,581767
2001.0,581810
2001.0,581858
2001.0,581903
2001.0,581947
2001.0,581992
2001.0,582494
2001.0,582040
2001.0,582147
2001.0,582196
2001.0,582239
2001.0,582287
2001.0,582351
2001.0,582400
2001.0,582087
2001.0,583336
2001.0,583392
2001.0,583441
2001.0,584369
2001.0,584429
2001.0,584478
2001.0,584526
2001.0,584575
2001.0,584617
2001.0,584320
2001.0,584665
2001.0,584752
2001.0,584794
2001.0,584842
2001.0,584886
2001.0,584943
2001.0,584985
2001.0,584707
2001.0,584271
2001.0,584220
2001.0,584178
2001.0,583485
2001.0,583533
2001.0,583598
2001.0,583644
2001.0,583688
2001.0,583730
2001.0,583773
2001.0,583819
2001.0,583876
2001.0,583920
2001.0,583962
2001.0,584007
2001.0,584049
2001.0,584092
2001.0,584136
2001.0,585094
2001.0,574486
2001.0,574444
2001.0,574389
2001.0,564587
2001.0,564633
2001.0,564680
2001.0,564726
2001.0,564770
2001.0,564822
2001.0,564536
2001.0,564873
2001.0,564971
2001.0,565014
2001.0,565063
2001.0,565116
2001.0,565160
2001.0,565206
2001.0,564922
2001.0,565258
2001.0,564494
2001.0,564401
2001.0,563729
2001.0,563777
2001.0,563828
2001.0,563874
2001.0,563923
2001.0,563969
2001.0,564443
2001.0,564016
2001.0,564113
2001.0,564155
2001.0,564204
2001.0,564255
2001.0,564299
2001.0,564358
2001.0,564067
2001.0,565303
2001.0,565349
2001.0,565405
2001.0,566396
2001.0,566447
2001.0,566499
2001.0,566557
2001.0,566602
2001.0,566658
2001.0,566347
2001.0,566716
2001.0,566802
2001.0,566850
2001.0,566895
2001.0,566940
2001.0,566983
2001.0,567035
2001.0,566758
2001.0,566302
2001.0,566257
2001.0,566206
2001.0,565453
2001.0,565502
2001.0,565545
2001.0,565589
2001.0,565635
2001.0,565683
2001.0,565735
2001.0,565793
2001.0,565838
2001.0,565897
2001.0,565959
2001.0,566005
2001.0,566049
2001.0,566101
2001.0,566161
2001.0,563670
2001.0,567084
2001.0,563623
2001.0,563530
2001.0,561053
2001.0,561112
2001.0,561154
2001.0,561203
2001.0,561245
2001.0,561288
2001.0,561010
2001.0,561331
2001.0,561418
2001.0,561465
2001.0,561513
2001.0,561561
2001.0,561622
2001.0,561668
2001.0,561376
2001.0,561716
2001.0,560965
2001.0,560854
2001.0,560130
2001.0,560174
2001.0,560217
2001.0,560263
2001.0,560365
2001.0,560414
2001.0,560919
2001.0,560460
2001.0,560573
2001.0,560621
2001.0,560666
2001.0,560713
2001.0,560761
2001.0,560805
2001.0,560516
2001.0,561774
2001.0,561821
2001.0,561866
2001.0,562847
2001.0,562896
2001.0,562938
2001.0,562983
2001.0,563031
2001.0,563077
2001.0,562803
2001.0,563129
2001.0,563229
2001.0,563277
2001.0,563341
2001.0,563383
2001.0,563442
2001.0,563488
2001.0,563178
2001.0,562741
2001.0,562697
2001.0,562648
2001.0,561916
2001.0,561959
2001.0,562024
2001.0,562069
2001.0,562112
2001.0,562160
2001.0,562202
2001.0,562249
2001.0,562314
2001.0,562358
2001.0,562400
2001.0,562448
2001.0,562493
2001.0,562542
2001.0,562590
2001.0,563578
2001.0,560023
2001.0,567143
2001.0,567234
2001.0,571808
2001.0,571873
2001.0,571938
2001.0,571998
2001.0,572040
2001.0,572089
2001.0,571743
2001.0,572136
2001.0,572232
2001.0,572274
2001.0,572339
2001.0,572395
2001.0,572443
2001.0,572488
2001.0,572181
2001.0,572554
2001.0,571679
2001.0,571578
2001.0,570904
2001.0,570949
2001.0,570998
2001.0,571042
2001.0,571097
2001.0,571140
2001.0,571623
2001.0,571186
2001.0,571308
2001.0,571350
2001.0,571392
2001.0,571438
2001.0,571481
2001.0,571523
2001.0,571249
2001.0,572602
2001.0,572667
2001.0,572716
2001.0,573733
2001.0,573782
2001.0,573831
2001.0,573879
2001.0,573922
2001.0,573964
2001.0,573678
2001.0,574010
2001.0,574124
2001.0,574173
2001.0,574215
2001.0,574257
2001.0,574299
2001.0,574343
2001.0,574075
2001.0,573629
2001.0,573573
2001.0,573524
2001.0,572758
2001.0,572800
2001.0,572856
2001.0,572905
2001.0,572954
2001.0,573000
2001.0,573067
2001.0,573123
2001.0,573187
2001.0,573236
2001.0,573278
2001.0,573322
2001.0,573381
2001.0,573423
2001.0,573478
2001.0,570855
2001.0,567188
2001.0,570807
2001.0,570715
2001.0,568160
2001.0,568206
