PrimaryKey,Index Value
1335859.0,1227538
1335860.0,1227585
1335861.0,1227638
1335862.0,1227690
1335863.0,1227753
1335864.0,1227823
1335865.0,1227875
1335866.0,1227925
1335867.0,1227974
1335868.0,1228024
1335869.0,1228077
1335870.0,1228129
1335871.0,1228182
1335873.0,1228243
1335874.0,1228313
1335875.0,1228360
1335876.0,1228428
1335877.0,1228494
1335878.0,1228546
1335880.0,1228593
1335881.0,1228639
1335882.0,1228695
1335883.0,1228745
1335884.0,1228792
1335885.0,1228838
1335886.0,1228884
1335887.0,1228943
1335888.0,1228995
1335890.0,1229048
1335891.0,1229097
1335892.0,1229150
1335893.0,1229196
1335894.0,1229265
1335896.0,1229318
1335897.0,1229364
1335898.0,1229412
1335899.0,1229459
1335900.0,1229527
1335901.0,1229577
1335902.0,1229630
1335903.0,1229695
1335904.0,1229741
1335905.0,1229793
1335906.0,1229846
1335907.0,1229896
1335910.0,1229947
1335911.0,1229997
1335912.0,1230048
1335913.0,1230101
1335914.0,1230152
1335915.0,1230205
1335916.0,1230273
1335917.0,1230320
1335918.0,1230386
1335919.0,1230432
1335920.0,1230492
1335921.0,1230544
1335924.0,1230597
1335925.0,1230648
1335927.0,1230698
1335928.0,1230761
1335930.0,1230831
1335931.0,1230884
1335932.0,1230952
1335933.0,1230999
1335934.0,1231045
1335935.0,1231104
1335936.0,1231165
1335937.0,1231215
1335939.0,1231268
1335942.0,1231335
1335943.0,1231386
1335944.0,1231439
1335945.0,1231492
1335946.0,1231544
1335947.0,1231592
1335948.0,1231645
1335951.0,1231701
1335952.0,1231770
1335953.0,1231829
1335954.0,1231876
1335955.0,1231927
1335956.0,1231974
1335957.0,1232027
1335958.0,1232079
1335959.0,1232146
1335960.0,1232198
1335961.0,1232251
1335962.0,1232297
1335963.0,1232349
1335965.0,1232408
1335966.0,1232478
1335967.0,1232528
1335968.0,1232579
1335970.0,1232626
1335971.0,1232678
1335972.0,1232730
1335973.0,1232776
1335974.0,1232827
1335976.0,1232884
1335977.0,1232932
1335978.0,1232984
1335979.0,1233037
1335982.0,1233083
1335984.0,1233130
1335985.0,1233194
1335986.0,1233264
1335987.0,1233314
1335988.0,1233382
1335989.0,1233445
1335991.0,1233504
1335992.0,1233554
1335993.0,1233605
1335995.0,1233661
1335996.0,1233707
1335997.0,1233757
1335998.0,1233810
1335999.0,1233858
1336000.0,1233967
1336001.0,1234017
1336002.0,1234070
1336003.0,1234130
1336004.0,1234197
1336005.0,1234244
1336006.0,1234296
1336007.0,1234343
1336008.0,1234395
1336009.0,1234441
1336010.0,1234501
1336011.0,1234560
1336012.0,1234610
1336014.0,1234656
1336016.0,1234709
1336017.0,1234756
1336019.0,1234802
1336020.0,1234854
1336021.0,1234911
1336022.0,1234969
1336024.0,1235021
1336025.0,1235067
1336026.0,1235113
1336027.0,1235160
1336028.0,1235213
1336030.0,1235283
1336031.0,1235333
1336032.0,1235400
1336033.0,1235452
1336034.0,1235502
1336035.0,1235561
1336036.0,1235608
1336037.0,1235670
1336038.0,1235721
1336039.0,1235781
1336040.0,1235830
1336041.0,1235882
1336042.0,1235932
1336043.0,1235978
1336044.0,1236031
1336045.0,1236084
1336046.0,1236136
1336048.0,1236188
1336049.0,1236239
1336050.0,1236292
1336051.0,1236339
1336052.0,1236407
1336053.0,1236458
1336054.0,1236510
1336055.0,1236559
1336056.0,1236605
1336057.0,1236651
1336058.0,1236710
1336060.0,1236760
1336061.0,1236813
1336062.0,1236860
1336063.0,1236931
1336064.0,1236983
1336066.0,1237034
1336067.0,1237087
1336068.0,1237137
1336069.0,1237190
1336070.0,1237248
1336072.0,1237316
1336073.0,1237368
1336075.0,1237417
1336078.0,1237484
1336079.0,1237548
1336081.0,1237602
1336082.0,1237655
1336083.0,1237712
1336084.0,1237782
1336085.0,1237851
1336086.0,1237919
1336087.0,1237977
1336088.0,1238026
1336089.0,1238073
1336090.0,1238140
1336091.0,1238198
1336092.0,1238250
1336093.0,1238297
1336094.0,1238350
1336095.0,1238401
1336096.0,1238462
1336097.0,1238514
1336099.0,1238567
1336100.0,1238613
1336101.0,1238663
1336102.0,1238709
1336103.0,1238756
1336104.0,1238802
1336105.0,1238855
1336106.0,1238902
1336107.0,1238955
1336108.0,1239001
1336109.0,1239051
1336110.0,1239116
1336111.0,1239169
1336112.0,1239217
1336113.0,1239264
1336115.0,1239316
1336116.0,1239412
1336117.0,1239488
1336118.0,1239534
1336119.0,1239598
1336120.0,1239645
1336121.0,1239698
1336122.0,1239765
1336123.0,1239814
1336124.0,1239881
1336125.0,1239927
1336126.0,1239973
1336127.0,1240025
1336129.0,1240084
1336130.0,1240153
1336131.0,1240223
1336132.0,1240270
1336133.0,1240316
1336134.0,1240369
1336135.0,1240436
1336137.0,1240483
1336138.0,1240529
1336141.0,1240581
1336143.0,1240627
1336144.0,1240675
1336145.0,1240722
1336146.0,1240775
1336147.0,1240825
1336148.0,1240885
1336150.0,1240937
1336152.0,1240989
1336153.0,1241049
1336154.0,1241103
1336155.0,1241149
1336156.0,1241197
1336157.0,1241243
1336158.0,1241296
1336159.0,1241343
1336160.0,1241395
1336161.0,1241464
1336162.0,1241534
1336164.0,1241586
1336166.0,1241632
1336167.0,1241685
1336168.0,1241731
1336169.0,1239366
1336170.0,1241778
1336171.0,1241835
1336172.0,1241884
1336173.0,1241930
1336174.0,1241983
1336175.0,1242043
1336176.0,1242089
1336178.0,1242142
1336179.0,1242201
1336180.0,1242253
1336182.0,1242305
1336183.0,1242355
1336185.0,1242402
1336186.0,1242469
1336187.0,1242522
1336188.0,1242571
1336190.0,1242641
1336192.0,1242709
1336193.0,1242762
1336194.0,1242813
1336195.0,1242862
1336196.0,1242913
1336201.0,1242969
1336202.0,1243019
1336203.0,1243070
1336204.0,1243117
1336205.0,1243167
1336207.0,1243219
1336208.0,1243272
1336209.0,1243328
1336210.0,1243384
1336211.0,1243436
1336212.0,1243506
1336213.0,1243552
1336214.0,1243620
1336215.0,1243677
1336218.0,1243739
1336220.0,1243802
1336221.0,1243849
1336222.0,1243914
1336223.0,1243964
1336224.0,1244012
1336226.0,1244080
1336227.0,1244142
1336228.0,1244202
1336229.0,1244248
1336230.0,1244295
1336231.0,1244348
1336232.0,1244394
1336233.0,1244455
1336234.0,1244502
1336235.0,1244552
1336236.0,1244603
1336237.0,1244654
1336238.0,1244700
1336239.0,1244750
1336242.0,1244798
1336243.0,1244851
1336244.0,1244902
1336245.0,1244950
1336246.0,1245007
1336247.0,1245068
1336248.0,1245115
1336249.0,1245165
1336253.0,1245221
1336254.0,1245272
1336256.0,1245335
1336258.0,1245381
1336259.0,1245450
1336261.0,1245496
1336262.0,1245557
1336264.0,1245608
1336266.0,1245677
1336267.0,1245739
1336269.0,1245786
1336272.0,1245836
1336273.0,1245884
1336274.0,1245931
1336275.0,1245977
1336277.0,1246036
1336278.0,1246097
1336279.0,1246148
1336280.0,1246200
1336281.0,1246253
1336282.0,1246313
1336283.0,1246379
1336284.0,1246432
1336285.0,1246500
1336286.0,1246564
1336287.0,1246633
1336288.0,1246683
1336289.0,1246729
1336290.0,1246777
1336291.0,1246828
1336292.0,1246876
1336293.0,1246922
1336294.0,1246981
1336295.0,1247028
1336297.0,1247088
1336298.0,1247140
1336299.0,1247193
1336300.0,1247249
1336301.0,1247298
1336302.0,1247359
1336304.0,1247405
1336306.0,1247456
1336307.0,1247503
1336308.0,1247573
1336310.0,1247623
1336311.0,1247673
1336313.0,1247719
1336314.0,1247775
1336315.0,1247834
1336316.0,1247884
1336317.0,1247930
1336318.0,1247982
1336320.0,1248050
1336322.0,1248117
1336325.0,1248181
1336326.0,1248231
1336327.0,1248278
1336328.0,1248328
1336329.0,1248375
1336330.0,1248422
1336331.0,1248468
1336332.0,1248536
1336333.0,1248605
1336334.0,1248657
1336335.0,1248716
1336336.0,1248784
1336337.0,1248832
1336339.0,1248878
1336340.0,1248945
1336341.0,1249004
1336343.0,1249055
1336344.0,1249101
1336345.0,1249154
1336347.0,1249206
1336348.0,1249257
1336349.0,1249307
1336350.0,1249353
1336351.0,1249404
1336352.0,1249467
1336353.0,1249536
1336354.0,1249603
1336355.0,1249649
1336357.0,1249701
1336360.0,1249757
1336361.0,1249809
1336362.0,1249868
1336364.0,1249916
1336365.0,1249966
1336366.0,1250035
1336367.0,1250086
1336368.0,1250142
1336369.0,1250188
1336370.0,1250241
1336371.0,1250287
1336372.0,1250356
1336373.0,1250406
1336374.0,1250453
1336375.0,1250515
1336376.0,1250568
1336377.0,1250619
1336378.0,1250666
1336379.0,1250734
1336381.0,1250784
1336382.0,1250852
1336383.0,1250898
1336384.0,1250974
1336385.0,1251026
1336386.0,1251076
1336387.0,1251124
1336388.0,1251187
1336389.0,1251237
1336391.0,1251284
1336392.0,1251336
1336394.0,1251389
1336395.0,1251435
1336396.0,1251481
1336397.0,1251533
1336398.0,1251600
1336399.0,1251647
1336400.0,1251696
1336401.0,1251749
1336402.0,1251796
1336403.0,1251859
1336404.0,1251909
1336405.0,1251965
1336406.0,1252018
1336407.0,1252070
1336408.0,1252130
1336409.0,1252181
1336410.0,1252231
1336411.0,1252298
1336412.0,1252346
1336413.0,1252392
1336414.0,1252443
1336415.0,1252503
1336417.0,1252549
1336418.0,1252596
1336419.0,1252648
1336420.0,1252716
1336421.0,1252783
1336422.0,1252835
1336423.0,1252882
1336424.0,1252929
1336425.0,1252979
1336426.0,1253048
1336428.0,1253094
1336429.0,1253147
1336430.0,1253197
1336431.0,1253244
1336432.0,1253304
1336433.0,1253362
1336434.0,1253430
1336436.0,1253476
1336437.0,1253544
1336438.0,1253591
1336439.0,1253658
1336440.0,1253708
1336441.0,1253760
1336442.0,1253808
1336444.0,1253855
1336445.0,1253908
1336446.0,1253961
1336447.0,1254028
1336448.0,1254077
1336449.0,1254124
1336451.0,1254184
1336452.0,1254232
1336453.0,1254285
1336456.0,1254335
1336457.0,1254381
1336458.0,1254428
1336459.0,1254480
1336461.0,1254530
1336462.0,1254579
1336463.0,1254649
1336464.0,1254697
1336465.0,1254756
1336466.0,1254808
1336467.0,1254869
1336469.0,1254936
1336470.0,1254983
1336472.0,1255030
1336473.0,1255088
1336476.0,1255140
1336477.0,1255210
1336478.0,1255272
1336480.0,1255319
1336483.0,1255370
1336485.0,1255434
1336487.0,1255504
1336490.0,1255559
1336491.0,1255610
1336492.0,1255660
1336493.0,1255707
1336495.0,1255760
1336496.0,1255808
1336497.0,1255854
1336498.0,1255904
1336499.0,1255950
1336501.0,1256008
1336502.0,1256060
1336504.0,1256106
1336505.0,1256158
1336506.0,1256217
1336507.0,1256267
1336508.0,1256323
1336509.0,1256376
1336511.0,1256427
1336512.0,1256495
1336513.0,1256542
1336515.0,1256591
1336516.0,1256661
1336517.0,1256723
1336518.0,1256769
1336519.0,1256830
1336520.0,1256876
1336521.0,1256923
1336522.0,1256975
1336525.0,1257025
1336526.0,1257081
1336527.0,1257148
1336529.0,1257201
1336531.0,1257250
1336532.0,1257320
1336533.0,1257390
1336536.0,1257437
1336537.0,1257505
1336538.0,1257555
1336539.0,1257616
1336540.0,1257674
1336541.0,1257730
1336542.0,1257776
1336543.0,1257844
1336544.0,1257893
1336545.0,1257944
1336546.0,1258013
1336547.0,1258064
1336548.0,1258111
1336549.0,1258158
1336550.0,1258217
1336551.0,1258268
1336552.0,1258320
1336554.0,1258380
1336555.0,1258433
1336556.0,1258483
1336558.0,1258536
1336559.0,1258586
1336560.0,1258648
1336561.0,1258695
1336563.0,1258743
1336565.0,1258789
1336566.0,1258847
1336567.0,1258909
1336568.0,1258977
1336569.0,1259029
1336570.0,1259076
1336571.0,1259126
1336572.0,1259193
1336573.0,1259240
1336576.0,1259292
1336577.0,1259345
1336578.0,1259391
1336580.0,1259447
1336581.0,1259515
1336583.0,1259573
1336584.0,1259619
1336585.0,1259666
1336587.0,1259716
1336588.0,1259763
1336589.0,1259810
1336590.0,1259880
1336591.0,1259927
1336592.0,1259976
1336595.0,1260029
1336597.0,1260092
1336598.0,1260142
1336599.0,1260190
1336600.0,1260239
1336602.0,1260291
1336603.0,1260352
1336604.0,1260399
1336605.0,1260451
1336606.0,1260518
1336608.0,1260565
1336610.0,1260632
1336616.0,1260695
1336618.0,1260742
1336620.0,1260788
1336621.0,1260855
1336622.0,1260910
1336623.0,1260963
1336625.0,1261014
1336628.0,1261082
1336631.0,1261129
1336632.0,1261180
1336635.0,1261228
1336636.0,1261275
1336639.0,1261338
1336640.0,1261388
1336641.0,1261452
1336643.0,1261513
1336645.0,1261566
1336647.0,1261614
1336648.0,1261681
1336649.0,1261734
1336650.0,1261781
1336651.0,1261831
1336652.0,1261878
1336654.0,1261945
1336655.0,1261991
1336658.0,1262044
1336659.0,1262091
1336660.0,1262139
1336661.0,1262203
1336662.0,1262251
1336663.0,1262304
1336664.0,1262351
1336665.0,1262403
1336666.0,1262453
1336667.0,1262506
1336671.0,1262553
1336672.0,1262617
1336673.0,1262688
1336674.0,1262751
1336675.0,1262807
1336677.0,1262853
1336679.0,1262916
1336680.0,1262964
1336682.0,1263028
1336683.0,1263074
1336684.0,1263145
1336686.0,1263198
1336687.0,1263248
1336689.0,1263299
1336690.0,1263346
1336691.0,1263399
1336692.0,1263448
1336694.0,1263518
1336695.0,1263570
1336696.0,1263641
1336698.0,1263696
1336700.0,1263749
1336701.0,1263796
1336703.0,1263849
1336704.0,1263895
1336706.0,1263945
1336708.0,1263992
1336709.0,1264047
1336710.0,1264110
1336712.0,1264158
1336713.0,1264204
1336715.0,1264254
1336716.0,1264324
1336717.0,1264374
1336719.0,1264427
1336720.0,1264488
1336721.0,1264535
1336722.0,1264581
1336723.0,1264643
1336726.0,1264694
1336729.0,1264741
1336730.0,1264787
1336731.0,1264838
1336732.0,1264897
1336736.0,1264944
1336737.0,1265003
1336740.0,1265063
1336741.0,1265127
1336742.0,1265173
1336745.0,1265243
1336746.0,1265296
1336748.0,1265354
1336749.0,1265403
1336750.0,1265450
1336752.0,1265501
1336753.0,1265565
1336754.0,1265635
1336755.0,1265692
1336756.0,1265760
1336757.0,1265816
1336758.0,1265868
1336759.0,1265915
1336760.0,1265963
1336762.0,1266021
1336763.0,1266071
1336764.0,1266118
1336766.0,1266165
1336767.0,1266211
1336769.0,1266264
1336770.0,1266314
1336771.0,1266361
1336772.0,1266429
1336773.0,1266477
1336774.0,1266526
1336776.0,1266578
1336778.0,1266636
1336779.0,1266686
1336781.0,1266746
1336783.0,1266808
1336784.0,1266871
1336785.0,1266919
1336786.0,1266969
1336787.0,1267016
1336788.0,1267084
1336790.0,1267134
1336791.0,1267194
1336792.0,1267254
1336793.0,1267306
1336794.0,1267374
1336795.0,1267420
1336796.0,1267467
1336798.0,1267520
1336800.0,1267571
1336802.0,1267622
1336803.0,1267690
1336804.0,1267759
1336805.0,1267828
1336806.0,1267896
1336807.0,1267943
1336808.0,1268007
1336809.0,1268072
1336810.0,1268134
1336812.0,1268185
1336813.0,1268236
1336814.0,1268304
1336815.0,1268356
1336816.0,1268402
1336817.0,1268460
1336818.0,1268530
1336819.0,1268576
1336820.0,1268634
1336821.0,1268681
1336822.0,1268727
1336824.0,1268777
1336825.0,1268823
1336826.0,1268874
1336828.0,1268929
1336829.0,1268986
1336830.0,1269037
1336831.0,1269093
1336832.0,1269145
1336834.0,1269192
1336835.0,1269242
1336836.0,1269306
1336837.0,1269352
1336838.0,1269402
1336839.0,1269463
1336840.0,1269513
1336841.0,1269560
1336842.0,1269621
1336843.0,1269672
1336844.0,1269718
1336845.0,1269768
1336846.0,1269819
1336847.0,1269870
1336848.0,1269917
1336852.0,1269975
1336854.0,1270026
1336856.0,1270077
1336857.0,1270126
1336860.0,1270193
1336863.0,1270262
1336864.0,1270309
1336867.0,1270373
1336870.0,1270423
1336872.0,1270470
1336874.0,1270517
1336875.0,1270564
1336876.0,1270611
1336877.0,1270666
1336880.0,1270718
1336881.0,1270770
1336883.0,1270823
1336884.0,1270900
1336885.0,1270952
1336887.0,1270999
1336888.0,1271062
1336889.0,1271109
1336890.0,1271159
1336894.0,1271211
1336895.0,1271274
1336896.0,1271320
1336897.0,1271367
1336898.0,1271419
1336900.0,1271488
1336901.0,1271534
1336902.0,1271586
1336903.0,1271679
1336904.0,1271738
1336905.0,1271790
1336908.0,1271856
1336910.0,1271902
1336911.0,1271965
1336912.0,1272017
1336913.0,1272069
1336914.0,1272115
1336915.0,1272161
1336918.0,1272209
1336919.0,1272255
1336921.0,1272318
1336922.0,1272365
1336923.0,1272425
1336924.0,1272477
1336926.0,1272523
1336927.0,1272575
1336928.0,1272626
1336929.0,1272678
1336930.0,1272725
1336931.0,1272777
1336933.0,1272823
1336934.0,1272870
1336935.0,1272916
1336937.0,1272962
1336938.0,1273008
1336939.0,1273054
1336940.0,1273100
1336941.0,1273153
1336942.0,1273200
1336943.0,1273247
1336944.0,1273294
1336946.0,1273363
1336947.0,1273415
1336950.0,1273462
1336951.0,1273515
1336952.0,1273561
1336953.0,1273608
1336954.0,1273661
1336955.0,1273708
1336957.0,1273760
1336958.0,1273815
1336959.0,1273862
1336960.0,1273910
1336961.0,1273957
1336962.0,1271632
1336963.0,1274004
1336964.0,1274053
1336965.0,1274100
1336966.0,1274150
1336967.0,1274197
1336969.0,1274252
1336970.0,1274299
1336971.0,1274346
1336973.0,1274412
1336975.0,1274459
1336977.0,1274505
1336978.0,1274561
1336980.0,1274611
1336981.0,1274663
1336982.0,1274710
1336983.0,1274762
1336987.0,1274812
1336989.0,1274865
1336990.0,1274913
1336991.0,1274963
1336993.0,1275015
1336994.0,1275067
1336995.0,1275119
1336996.0,1275169
1336998.0,1275225
1336999.0,1275275
1337001.0,1275387
1337003.0,1275440
1337007.0,1275490
1337008.0,1275540
1337009.0,1275586
1337012.0,1275638
1337013.0,1275708
1337014.0,1275754
1337015.0,1275804
1337016.0,1275852
1337018.0,1275898
1337020.0,1275967
1337021.0,1276013
1337022.0,1276065
1337023.0,1276112
1337025.0,1276182
1337026.0,1276230
1337029.0,1276278
1337031.0,1276325
1337032.0,1276392
1337033.0,1276442
1337035.0,1276492
1337038.0,1276539
1337040.0,1276592
1337042.0,1276641
1337044.0,1276690
1337046.0,1276746
1337048.0,1276815
1337050.0,1276870
1337051.0,1276932
1337052.0,1276985
1337053.0,1277037
1337054.0,1277099
1337057.0,1277162
1337058.0,1277214
1337059.0,1277263
1337060.0,1277312
1337066.0,1277375
1337067.0,1277423
1337072.0,1277470
1337075.0,1277539
1337079.0,1277595
1337082.0,1277643
1337084.0,1277695
1337085.0,1277750
1337087.0,1277820
1337092.0,1277868
1337093.0,1277931
1337094.0,1277977
1337095.0,1278039
1337096.0,1278088
1337097.0,1278138
1337100.0,1278191
1337104.0,1278240
1337105.0,1278293
1337106.0,1278339
1337107.0,1278391
1337114.0,1278443
1337116.0,1278499
1337118.0,1278555
1337119.0,1278624
1337123.0,1278676
1337129.0,1278739
1337131.0,1278789
1337132.0,1278836
1337135.0,1278889
1337137.0,1278937
1337140.0,1278983
1337141.0,1279035
1337143.0,1279098
1337146.0,1279144
1337147.0,1279193
1337148.0,1279240
1337149.0,1279310
1337150.0,1279365
1337151.0,1279416
1337152.0,1279479
1337153.0,1279531
1337155.0,1279579
1337157.0,1279626
1337159.0,1279678
1337160.0,1279733
1337162.0,1279785
